"","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"G11",2.22700469940079e-07,6.87912856871535e-06,1.25353534956702e-05,3.99909681361814e-06,2.12081000635362e-05,3.44596052519089e-05,6.83360525761173e-06,3.38602273731976e-06,4.77317967895667e-05,8.5720977944788e-06,0,0.000106527359820921,0.000155703825352078,3.53339186338115e-05,2.62737401541737e-05,2.36799810216271e-05,2.22371659189416e-05,5.66467385100167e-06,0.000167399654839418,2.1908856082391e-05,2.02210793117304e-06,6.7051678416519e-06,1.23066919602959e-06,2.6610074787156e-06,6.47424368618242e-06,7.98508760857871e-06,1.21012632147189e-06,2.56633193018515e-06,8.50278981831608e-07,4.38528542463543e-06,1.18016227673026e-05,8.60620205688605e-07,2.71707375175296e-07,5.64553201339276e-07,8.59030631906359e-06,1.43002321803461e-06,3.89648494007736e-06,5.02606529446964e-05,4.15531239526947e-05,1.82570273817615e-06,2.65372410665479e-07,9.22390715583963e-06,4.02896990796453e-06,5.07241655163062e-07,8.26261347134229e-07,2.33274330995328e-06,1.53407631316897e-05,2.67696369219748e-06,1.80705465171482e-05,1.08670244891526e-06,4.4824806404757e-06,1.96904778386864e-06,1.24501195598306e-05,2.14550225270095e-06,5.47949262439191e-06,1.15656277441229e-05,1.67727373180394e-06,6.95168023547496e-05,1.23192028875468e-07,8.37042020680709e-07,3.83088019478126e-07,1.70667587828969e-06,4.07581045470981e-07,1.81320874428278e-07,4.50423311493998e-06,2.25103080137543e-06,1.96413313691429e-06,3.49557130759006e-05,3.20966123081452e-07,1.35540459526783e-08,1.6898293710067e-07,8.0526350609637e-09,2.13457035043772e-08,1.5647049756068e-07,8.57835642562433e-07,2.6728394207513e-08,7.06321594495948e-08,6.93782766162612e-07,3.73825660276137e-07,6.416893750234e-08,8.31689417014081e-07,1.31426120154253e-06,9.06486361197306e-05,1.04014493198171e-05,4.25417822663082e-05,1.62251587365894e-06,5.42608648702333e-05,3.17960860745483e-05,5.04501774799457e-08,4.01221985228545e-07,1.67983074856904e-05,8.83253159182645e-06,1.40831024226623e-06,2.48288420470957e-06,1.40836932043685e-06,8.40580316023151e-06,3.10548593585202e-06,0.000117259048377248,6.79147436777107e-05,5.60060886936012e-06
"G12",1.1618656559008e-05,2.40390889079033e-05,1.39755463928989e-05,5.94853883249178e-06,3.73005117472945e-05,4.19940105126233e-05,9.69438640277656e-06,3.92113679327977e-06,6.08333747320939e-05,5.01403809927239e-06,0.00034942369206263,0,0.000232491178055679,4.61053253206055e-05,3.99908309840368e-05,2.65384987745301e-05,4.31874726305405e-05,9.01579338819426e-06,0.000269280515868202,2.28927977416436e-05,3.82288120471629e-05,1.05523865146179e-05,1.65014427114748e-06,5.41798930805086e-07,9.56091347392027e-06,1.51427341840334e-06,4.6796080628682e-06,1.10685670377988e-06,3.04164071448128e-06,9.90939614412937e-07,8.44158893488956e-07,4.3833007968508e-07,1.0566115266104e-06,3.2461452244957e-06,6.05139123590705e-06,3.17813099057108e-06,2.80530579255416e-06,5.40240870616273e-05,7.71138741745162e-05,1.25511683301398e-05,2.31591240575705e-05,0.000269357794522397,7.54669419005061e-07,1.00549964171213e-06,8.62571677190011e-06,2.83693907156914e-05,0,1.98884988375641e-06,3.24361201446363e-05,1.10064685080643e-05,3.60574506819778e-05,7.32750777722995e-06,1.07152025225292e-05,3.75536860572259e-07,1.04213075261303e-05,8.53259155409144e-07,3.6327589111478e-06,1.54170928168065e-05,1.4104409596274e-07,2.28072296422019e-05,7.11156196761272e-08,6.91798981732413e-07,9.96163532259834e-06,8.49295320267071e-07,5.59629198437169e-06,1.39987946807249e-05,1.97129216245535e-06,1.01219716112295e-06,3.36884302844636e-06,3.60314780363089e-06,0,3.43671359305736e-08,1.59203416075755e-07,1.90833026746804e-07,2.10820389656339e-06,8.12853897332979e-07,1.92433206176402e-07,1.99711674971486e-07,1.26730159685574e-07,4.50272823162309e-08,6.9166351727219e-07,3.36349618327571e-06,0.000122787017870993,2.18230280294404e-05,4.34143211206822e-05,1.49357194904227e-06,8.46935631986231e-05,4.85323621800619e-05,2.27996903197507e-07,2.07657054518189e-06,2.15590560783918e-07,4.86368206658904e-06,1.19851256526017e-05,1.54714245244791e-06,5.05681850426015e-06,2.47349071442092e-05,1.38414039273332e-05,2.0257378294286e-05,6.0827679309961e-05,1.09342079849028e-05
"G13",1.03080989823893e-06,5.72237664311157e-06,9.78802348577716e-06,7.00554686331868e-06,4.93985752124135e-05,3.13924412530508e-05,1.14073366466129e-05,3.07889567848318e-06,7.05329369784668e-05,4.31673592972483e-06,0.000180076236654123,9.28376844524705e-05,0,3.47624984852343e-05,3.87687977582439e-05,2.88102023306224e-05,1.94299592374964e-05,5.50930030805005e-06,7.00884354290316e-05,8.3808932019366e-06,1.11136340337595e-08,3.80534474361948e-05,1.07229042991636e-06,5.62830933389506e-07,1.37647279564078e-05,1.05595707903905e-05,1.03580734812428e-06,4.98910446476508e-06,2.44528657787323e-06,2.13307932859081e-06,1.53960613250005e-06,6.14891678454897e-06,8.00609503708057e-06,7.16727222316607e-06,3.67299082975031e-06,5.40189300367604e-06,8.73890723164561e-07,6.67883586867413e-05,5.90116196708809e-05,4.78556862838945e-07,1.73259806430348e-06,4.85298491268817e-06,2.79984641518209e-06,6.53871831782751e-06,5.12523666690372e-06,5.9308032972853e-07,2.55543507918527e-06,5.24341909983295e-06,3.17509758409818e-06,2.27373462285575e-05,5.92579829189429e-07,1.11940317076765e-06,1.3719985003059e-06,7.07848274900914e-06,3.25998956593895e-07,3.68885929157389e-07,5.25567356185031e-07,1.10988837222918e-05,5.45836416886762e-07,3.02990211649593e-07,8.59286373245473e-07,6.09829258575463e-08,8.34051498038246e-07,2.80720402992807e-06,5.90310628813286e-07,1.88788911111178e-05,1.25814842235637e-06,6.05990732495341e-07,9.68883162266541e-07,1.79559692386824e-08,2.47104663571872e-06,1.94401398848791e-07,1.85179489480691e-07,9.58542769671041e-08,1.29067737398475e-05,3.63224483700605e-06,1.0848344819684e-07,4.8228819651541e-07,3.13678220672778e-07,8.6869861460121e-08,3.35419862345792e-05,2.59852236537055e-06,2.40943214307946e-05,6.31984351569046e-05,3.14914398596375e-05,3.00603176200227e-06,4.61922253716694e-05,2.88164666335296e-05,1.58859794808572e-07,8.73212745286686e-06,3.1285065611114e-05,3.74604264645142e-05,8.5268900307292e-06,3.87252673677266e-06,1.02180801805245e-06,5.32789125521246e-06,5.54858851775708e-07,3.2227458260082e-06,1.04851231245537e-05,6.56061738937515e-06
"G14",2.45877222671224e-07,8.73639187267681e-06,1.77313243227473e-05,3.66574907422904e-06,3.87626413126234e-05,6.30294328210513e-05,3.52856470926448e-05,1.30546301784677e-05,2.81613989877101e-06,7.57336922564346e-06,6.09627485125174e-06,5.4795732210914e-06,1.02960119806424e-05,0,5.34873650909687e-05,3.66924147397306e-05,1.75072228924389e-05,2.13997701063881e-07,2.0774138544188e-05,8.91739917755103e-06,7.5856404508041e-07,3.12121145740183e-06,3.53427488168569e-07,1.05689330539018e-07,7.40425653405123e-07,9.803058088905e-07,1.37040310447139e-06,1.78043673413286e-06,8.99385294145615e-08,1.10747097254486e-06,4.63223570976628e-06,1.49898575351561e-08,0,9.96237709214246e-08,6.94704883884957e-07,2.86097119952795e-07,2.07374910187846e-06,1.52296162035341e-06,6.66215151356223e-06,8.41686406624618e-07,1.24936880254359e-06,6.8242426080636e-07,5.96386157220868e-07,1.04739382038222e-06,1.80742218988416e-05,2.04052297057231e-05,4.77151184831347e-06,1.97767741907981e-06,3.86305535165946e-06,1.03270465537175e-06,1.04772597357968e-05,7.17370995586465e-07,6.8262696532017e-06,2.1924078967296e-06,1.3495223761035e-06,3.49264240267735e-07,4.27273252816414e-06,1.15294989938267e-06,0,6.36268070400275e-07,4.63693332481619e-07,6.65695929339413e-06,1.63992697523753e-07,2.94884141061428e-06,7.84431968470344e-07,7.79489777002396e-08,6.54608565093206e-08,2.95517510903648e-06,4.03310156046654e-07,3.16299320557649e-09,3.05457009799538e-06,8.39944880325177e-10,2.0305046060576e-08,0,3.39616677968705e-07,0,0,9.2545234482433e-08,1.05007314974614e-06,4.87027016314006e-08,3.36498375698355e-07,4.9528251831455e-07,1.90824805043269e-05,1.29757315363253e-06,1.69872182116827e-06,3.58375543586698e-06,6.83596284667795e-06,4.99539387148729e-06,3.06855241189581e-09,7.93977655412757e-06,9.67355507207082e-07,1.27779105176139e-05,2.28815295299365e-06,1.01581001399609e-06,1.2530992492986e-06,3.37093558749815e-06,3.13167185187647e-07,4.28279038912722e-08,3.60196154752266e-07,3.64098436900344e-05
"G15",1.33213178609044e-06,4.27118447274458e-06,1.47093478778794e-05,3.23038626668001e-06,3.03595737917457e-05,3.20401078559588e-05,6.90908428829476e-06,6.55327957151598e-06,7.39341362362254e-07,3.36205587214816e-06,3.98901871493172e-06,2.96182654118556e-06,9.64585968848685e-06,4.13777188337699e-05,0,2.28344746678407e-05,1.13589373210205e-05,1.75619997557234e-07,3.05302309424445e-06,6.21619243125845e-06,4.15368295043432e-07,1.93392010277535e-06,1.57335348108922e-07,0,1.52251422379249e-07,3.038667256863e-06,3.37741865753884e-06,3.63289218838578e-06,1.50376311215923e-07,2.40864297745166e-06,2.15518959481711e-06,6.10939039492214e-08,1.95263652188193e-07,2.13246979109747e-07,3.82632222744844e-06,7.68026298337545e-07,2.85740484960596e-06,1.26313694036119e-06,7.70101522427593e-07,6.59999736030717e-08,1.41263487785131e-07,5.91177336876531e-07,2.322727118302e-07,2.31048995556275e-07,4.33210872659097e-06,9.90195526235183e-07,2.66922504283485e-07,4.75894961696423e-07,1.23395485707777e-06,1.67998300827925e-05,2.52349670146383e-07,9.33674188645779e-07,5.19117287250359e-07,1.21858984339209e-05,2.89913207739093e-06,1.44590732902564e-06,8.42643375396103e-07,3.48348669431381e-07,7.57644061425279e-07,6.3287142457535e-07,0,4.74076875378732e-07,4.21562140897973e-07,1.07198297781604e-06,2.99999938750365e-06,3.35722922749089e-07,3.30662187901757e-07,1.50891722844162e-07,1.66135538521275e-06,4.67050651845744e-09,5.1491074074811e-08,0,5.2906210134735e-08,1.82622115202433e-08,0,2.61280802538718e-07,5.35414085131109e-09,1.1959122831202e-06,5.21490664103342e-06,2.99059247150032e-08,1.23914070266805e-05,4.6468870600984e-08,2.45617344959701e-07,3.96432967107898e-07,9.5461366263191e-07,2.65639348698991e-06,2.04923703171281e-07,1.38577822440251e-06,2.04309711660815e-08,1.44911754464184e-07,1.05309996467744e-06,7.96161508865785e-07,2.23905003264363e-06,7.36710238703266e-07,7.01093450166778e-07,1.8600411821145e-06,4.42799887615913e-07,1.12608166196277e-07,5.01397614640421e-07,1.91427687503656e-06
"G16",5.96661577274126e-07,9.11693040998066e-06,1.99589703869189e-05,7.75261501673367e-06,3.76140568822772e-05,9.2618470796464e-05,1.64512427346588e-05,1.69675362072264e-05,7.3298404452483e-06,4.2752566231181e-06,8.52931531698773e-06,3.23032109727371e-06,2.14463434970372e-05,7.89839127772631e-05,7.73639801156972e-05,0,2.61924769807691e-05,1.78691769612422e-05,1.40132947931541e-05,7.05083322018781e-05,6.87285762815376e-07,1.02372359226065e-05,6.10999441099922e-07,9.24579768971184e-07,1.67216968424023e-05,2.9898751372905e-06,4.21060690923436e-07,4.76207581383477e-06,3.16076449745822e-07,3.0525874197658e-07,8.09514220406793e-07,5.86352356447955e-08,2.0144654474568e-06,1.81804762752708e-07,3.15711514154591e-05,5.61491691530093e-06,1.50026553282857e-07,7.73416628268805e-06,6.25072335443925e-06,2.26835083652841e-06,4.80006779277214e-07,4.99061187065457e-06,2.70189995783911e-05,3.61664866470987e-06,1.48540929618525e-05,1.70336926711749e-05,7.98707100871254e-06,2.30503404208333e-06,0.000101318082918713,2.86676161968036e-06,1.49024141777739e-05,5.06071486411939e-06,5.51994961488936e-06,2.03865235816803e-06,1.94276880750078e-06,2.1076055821946e-05,9.06846504330167e-06,9.13529409854428e-06,3.05413627499423e-07,2.72150651497421e-06,7.0296087720746e-07,1.16464808783797e-07,2.58491539990512e-06,4.17210801545233e-05,9.65898495356515e-07,3.69777337700554e-06,1.16182168398682e-07,4.63067204397995e-07,1.71666836418594e-06,9.67489440220525e-07,3.25820667568803e-07,0,2.19544671657233e-07,6.41052015415277e-07,3.96248198339299e-06,1.17199736196795e-07,3.84163615571484e-08,1.92390048319e-06,7.80423681153749e-07,1.09953447406414e-06,1.42104551647371e-06,2.55371401403575e-08,6.63003291328508e-06,3.12452131891249e-06,1.36601510588183e-06,7.6569771628207e-06,4.08693989830416e-06,3.48595532512219e-06,2.63022500777938e-08,3.79616623936138e-06,4.73098916873079e-06,3.06352087961506e-07,9.79179210360773e-06,7.08017909264556e-06,1.109892309418e-05,1.67648130954964e-05,4.49529387886701e-07,4.68180181558844e-06,6.67801512342796e-08,5.07331084488765e-07
"G17",1.11424812907949e-07,9.13203654232519e-06,1.73417455408074e-05,1.24303599589466e-05,3.4054539659509e-05,5.32693149408873e-05,1.20251109288847e-05,6.79740408315643e-06,3.01462941064299e-05,9.22895330419645e-06,1.85964365924206e-05,8.48754599783853e-06,1.62273721369153e-05,4.24665614673313e-05,5.25237787892088e-05,4.1533900777525e-05,0,1.33773137636219e-06,1.55887543304174e-05,8.57883775482057e-06,9.85988057623705e-07,6.03230598749137e-06,1.56665008497218e-08,2.63915569361516e-07,8.4805694047948e-06,1.65126631365717e-05,1.16991059672167e-05,8.12229138606722e-07,8.14380994297663e-07,9.73103934690544e-06,3.87596863814359e-05,4.44176746239558e-05,2.25228855164789e-05,3.52351684248267e-05,8.90926587782626e-06,1.33914666847421e-06,1.27357659334607e-06,2.76329138112023e-05,3.14714797454542e-05,6.36303301296563e-06,2.15245704632493e-07,1.17571620214563e-06,7.15145323958606e-07,7.24050436853588e-07,8.04765052460929e-06,1.80806906499194e-06,4.55795011956271e-06,2.76154561039401e-06,2.68002506712953e-06,3.61854324463073e-06,2.42003141986788e-07,6.48768462631572e-07,3.89086933201801e-05,6.6327209752655e-07,1.14325532732428e-06,2.19622257762732e-07,1.72371292844574e-06,5.79725151797375e-06,2.11651026041684e-07,4.80686912166257e-08,5.34652092736212e-07,6.45134200921595e-07,1.56801839067038e-06,2.02262645622884e-05,9.20475971157403e-07,5.9305218295818e-07,5.01584818365877e-06,0,7.40187528780017e-07,2.76965063685226e-09,6.71464362384218e-08,5.49027374449002e-09,1.01808704263716e-08,4.90316166080084e-08,2.50597294629321e-06,2.96798153845361e-07,1.01721030167559e-08,3.39310874384914e-08,1.7417199832678e-07,3.24246689763304e-08,3.40628371458393e-06,2.46162187078936e-06,1.44121827701108e-05,1.44365867935e-05,2.34999026471309e-05,2.16101991526506e-07,2.89597133876654e-05,2.1490644597118e-05,8.75278333573175e-09,1.39902873694602e-05,1.0217626683041e-06,4.67750708937495e-07,4.26224036925618e-06,7.72480727385178e-07,6.80600151205156e-07,1.73336081889465e-05,9.29257136316476e-07,3.04098135365583e-05,6.8814555334854e-06,4.10059529081234e-07
"G18",8.85878056038721e-07,1.64850820459479e-05,4.80253446739935e-06,2.53178126890006e-07,4.84161763322645e-07,6.46663318937682e-07,1.3166086453909e-07,2.34336109308897e-07,2.51858798641737e-07,3.14587857304345e-06,7.87529020268847e-07,4.69107950701612e-06,4.70507549339877e-08,5.25350625663448e-07,1.39751669452501e-07,8.01228765008444e-07,1.73583890455966e-05,0,2.14257161683656e-07,0,3.76190424701803e-05,4.29951491179406e-06,3.95190744488345e-07,5.13682415248134e-07,3.25854274802762e-07,1.77055280933057e-06,9.19555549697732e-07,2.68437361771463e-07,1.46570771622875e-06,1.65447940035074e-06,1.08546330371006e-06,2.18482690243441e-06,1.65067026628919e-06,8.34241371972535e-07,1.12137765935975e-06,1.39160468610765e-06,6.78538673085806e-07,3.10693946133941e-07,1.24112001400968e-07,3.21844599309523e-07,6.45577399054359e-07,1.02865463247963e-05,1.93444416771829e-07,2.1559592641148e-06,1.03789368546552e-05,7.83936838423234e-06,2.0351880241444e-06,1.25328171832546e-06,1.97964713870189e-06,3.54403695274199e-07,4.48492161470044e-06,4.18888171324992e-06,2.93806244823818e-06,8.08332849060164e-07,1.00234651372869e-06,1.85126659645337e-06,3.51584102586136e-06,5.67220415263406e-06,2.93699028704313e-07,1.04723996005191e-06,3.77697684253351e-08,1.11328762415471e-07,1.30053926204142e-06,0,1.2808415753409e-06,6.39795285933857e-08,8.81476776259967e-07,1.06296787754918e-06,7.10629257340118e-07,4.04543322771051e-07,1.76682672576823e-07,1.01693651286478e-06,3.86968127462905e-07,4.06648176871517e-07,1.23029611014365e-07,6.97374563831066e-08,5.78145441097622e-07,3.27851653093048e-09,5.61470920042636e-08,5.99130727542764e-09,1.20513781724205e-06,1.2710926802165e-06,8.04099660387771e-06,7.49571620111403e-06,9.49452154828601e-07,1.05434273875508e-07,3.43938313084461e-07,4.6815675384716e-07,3.62442076965539e-08,2.94524406832658e-06,1.8384043593854e-06,1.12864258818686e-06,3.37941056728313e-07,4.87654889949134e-07,2.33081057171286e-06,2.08170891316302e-05,2.25628806034392e-05,4.25647708242371e-07,1.04023076795235e-06,3.39780553489306e-06
"G19",7.99137356026235e-07,3.59759023336998e-06,2.58108065868519e-06,6.77978683182949e-07,7.39889369440923e-06,8.80746639513071e-06,5.66643941881999e-06,3.73013218721881e-06,3.16261505007414e-06,8.09473394582554e-06,2.80212758913816e-05,1.59155471251897e-05,1.79344665329418e-06,9.19842388420164e-06,1.08207142472771e-05,1.04995172108527e-05,7.12392766328452e-06,1.60878787719842e-07,0,2.80873598630341e-05,1.55752109635002e-07,6.77147114356409e-07,2.91902743139774e-07,4.55118869806215e-07,1.52609556751325e-07,3.65104356158879e-06,2.54609115005059e-07,3.96246147171844e-06,3.93152439018832e-08,3.31719887163954e-07,2.88355348062946e-06,2.23853797027782e-08,1.89063705925363e-08,8.48446376014085e-08,9.23805557959658e-08,3.73572967794997e-06,9.1419817612901e-08,2.40562593915651e-06,6.12172932828152e-06,3.32850502330541e-08,8.67827831446545e-09,1.96572953096105e-06,5.72172350760689e-07,3.4472470751118e-06,5.43925219207926e-07,1.25916438032592e-06,1.17658210665014e-07,2.33349496086595e-05,6.20189156272253e-06,4.10837134237652e-07,2.80673620264048e-06,3.56343223173994e-08,6.62408655164603e-06,2.90671946315668e-08,9.79337004149479e-07,5.68391797587104e-07,5.20084607037578e-07,5.05186539128856e-07,5.97396171136625e-07,4.2373496897024e-08,4.32541977574285e-07,2.32423604411541e-07,8.86703599943004e-07,3.07128178373223e-05,7.11514453404182e-07,2.60442768559943e-07,1.68895896911912e-06,8.73006888862338e-08,2.02248944501808e-08,1.05322540090195e-07,3.6415275431811e-08,1.2637863260513e-08,3.63704650312867e-08,8.80636687059845e-08,3.55249453355812e-06,1.68327239842347e-06,0,4.4312890188311e-07,8.41244037784396e-07,3.70602471558328e-07,1.85125721574659e-06,1.38851766715908e-07,2.34305333190475e-05,1.47434616784317e-06,3.79386017738107e-06,4.60920245426124e-07,6.60573628473496e-06,4.69180998143955e-06,3.57984245267950e-09,1.64331311758969e-06,1.31758669306759e-05,5.42044168005739e-06,4.71624955945499e-07,1.67864970633013e-06,2.48778347695496e-06,5.69179014816252e-08,8.16851899951283e-06,2.3420759382996e-06,2.50267374722007e-08,2.60941420718059e-08
"G20",0,1.07483051122942e-05,2.0211382845583e-06,8.07589065041166e-07,7.71474028018652e-06,6.31473984935435e-06,6.6334794074267e-06,7.43722478038519e-06,1.40274127997678e-06,7.21596044439329e-06,8.53838066302666e-06,1.96277127282674e-06,3.10018251189294e-06,3.8238623527325e-06,4.85256506424687e-06,1.32332745475812e-05,2.7304150206174e-06,8.21686272137246e-07,2.88830678033833e-05,0,1.3721735681501e-06,1.92572069779229e-05,1.20410030589589e-06,3.09260731667881e-07,2.33207412284814e-07,1.94125271963856e-07,9.64888868673654e-07,8.42716483765472e-07,3.08599264353426e-08,0,7.51630406875122e-06,1.80730996325815e-07,6.12303028919943e-07,8.73240226577639e-07,2.75333485068996e-07,8.25921361003802e-07,5.08559996795342e-08,1.31745335672035e-06,7.81354521387503e-07,0,1.05289897119883e-07,2.22136587678535e-06,6.59347675472883e-05,3.77373894661606e-06,2.31961568676998e-05,9.34597591666231e-07,2.4151752476335e-06,1.06302368974941e-07,2.75801452850317e-06,2.51920463784282e-06,3.76365601066304e-06,1.50288048936801e-06,4.3561105801457e-06,8.66483818805913e-07,4.77962369988675e-07,4.22705245639161e-07,1.50339895663934e-06,1.68278387217667e-06,2.87432440233783e-05,5.84653610129174e-06,2.66759404981798e-05,8.93425163704955e-08,4.22674133220858e-05,4.03106618009044e-06,6.83747974323703e-07,4.19457730218966e-06,6.03284328363446e-06,1.57425976523899e-06,7.5922242269519e-07,2.22233792832942e-09,1.02573869616936e-07,4.43242469268933e-09,6.21204426437205e-08,2.22341033463522e-08,1.65638749599608e-05,5.43190714841254e-08,4.38228204471518e-08,4.61297951051808e-05,4.50018816185434e-05,5.12339674542892e-05,2.64468420506551e-06,7.94440136493572e-08,2.55356950739473e-06,2.69243298613139e-06,1.49094324633205e-06,1.01676595475246e-06,1.49753563060295e-06,1.13443067274074e-05,5.35127820471277e-09,2.75704652035769e-06,1.22502199878626e-06,1.82061774562532e-07,1.54247153588872e-06,6.99064759083259e-06,1.87006997866799e-06,4.41736194979463e-06,1.32089866805071e-06,7.83793260134908e-06,8.06677703166646e-07,4.48751646659559e-07
"G21",6.30749316906222e-07,1.01419554229163e-05,1.53637772665238e-06,2.1693418801887e-05,4.93808006390165e-07,5.67056303534451e-08,2.81633959517137e-06,3.45250576252831e-05,1.80982226948563e-07,6.3705297970697e-07,1.2301575419422e-06,1.67428114912498e-06,0,3.87524892261394e-07,9.16096205400873e-10,2.02143542770611e-06,9.74864551987834e-07,5.78298177067196e-06,6.88797661721485e-08,0,0,5.19516158732135e-06,2.3804245176432e-07,0,3.73690187371515e-07,6.02239201649625e-06,1.0757198542424e-05,1.13487767336999e-05,1.84394459626801e-08,3.69576715185617e-07,8.07522409583237e-08,1.6738613033661e-08,5.10254173982545e-07,1.9038046887769e-08,1.56377298037508e-06,9.86168968957902e-07,1.50051153325245e-07,0,8.77158971073014e-08,7.49147667056134e-07,0,9.01986497497009e-06,1.14923581769059e-05,3.11596425875331e-07,2.21950765319789e-06,2.27149551471797e-06,3.9609075959559e-06,4.46143835793196e-08,4.32698583055442e-07,8.21458804084662e-06,7.71835096809004e-05,1.34705224141677e-06,2.62037468591454e-06,0,7.99325615672429e-06,9.57629998178304e-07,2.87740622312416e-06,2.8736441629325e-06,6.90961894265781e-07,3.95162699555092e-07,2.71056880761578e-07,6.33216804840994e-07,4.50685243449739e-07,2.65373019419107e-06,2.77504625161311e-06,9.31562054313874e-06,1.36735668709582e-06,1.31814462981098e-07,1.40512867101542e-07,5.08852357359907e-09,1.04169895587999e-05,1.06503324710661e-08,2.26012621897538e-08,0,1.55671285233588e-07,7.41636364233582e-06,4.19245961038049e-08,2.93131861291486e-07,5.60815808088989e-06,2.65659917186314e-07,1.01657478833339e-05,2.66563712016663e-07,0,1.70769509689135e-06,2.91443055079423e-06,1.02020453469565e-06,3.09739971361844e-08,1.37304893214294e-06,0,1.32324772763765e-07,5.56498441457847e-07,3.43348535013673e-06,5.55293534415465e-06,1.77227439884909e-05,4.49121922675072e-07,0.000129728460750465,8.23971188112351e-05,4.6785825613849e-07,9.79999764898986e-07,9.0826137700264e-06
"G22",1.16943984961687e-05,2.87951380721606e-06,4.08496303387813e-06,2.53778319572746e-06,1.62247922084821e-05,1.43163634192125e-05,3.05814718516844e-06,8.89875828512552e-06,3.88520445712511e-06,1.14963184393102e-05,1.67882728270777e-05,7.61190573236707e-06,6.05696387785959e-05,1.32625615244951e-05,1.50360591559256e-05,1.31901178368826e-05,5.4011169449567e-06,2.30175092963951e-05,2.46097423115446e-06,1.4461696547599e-06,1.35919100326492e-06,0,3.54319805229329e-06,3.18231808077451e-06,5.39723533600501e-07,8.31924688855263e-06,4.33697412644007e-07,1.47780000262438e-06,1.88148824869026e-06,3.09330282559132e-06,2.06437217277957e-06,1.543830870916e-07,1.610623378906e-05,2.97090110903656e-07,8.76213710744102e-06,5.000000654691e-07,4.79857519592791e-06,6.18017031546123e-06,5.3124922007551e-07,4.86728288656951e-07,7.91460138561074e-08,6.53493966824127e-06,2.75728585498518e-06,3.37277264829146e-06,2.0424220487073e-07,3.04217941240667e-05,1.34648829910261e-05,3.14783816151483e-05,1.87797703336778e-05,3.28002680147129e-06,1.55805115520642e-06,8.40436505649101e-06,0.000176844847261068,2.1798093796137e-06,4.16776444596162e-06,3.7553433444253e-05,1.67699825974392e-05,1.39113814809285e-05,2.69847426504839e-06,4.61217475333258e-06,6.94190822087927e-07,4.95928070512501e-06,1.41258609057208e-07,4.66334776739455e-08,3.85098170179295e-06,1.03418447467299e-06,7.30569509358227e-07,4.79839044860741e-07,0,8.34008744784697e-06,8.86978691639992e-08,6.61853524788987e-07,1.37603575225647e-07,5.15146908167283e-07,5.57377608452344e-08,0,1.02471164387419e-06,9.52030920113809e-08,1.21034064059961e-07,2.08549591842361e-08,3.53321202386526e-07,1.65359503532679e-07,1.91728024985855e-05,1.564044639425e-05,5.14668394165734e-06,2.03930474018488e-06,1.97366808098789e-06,1.27122522819209e-05,2.48040797684035e-07,1.83984171990228e-05,3.44882950230808e-06,5.77961886552957e-07,1.84853421509712e-06,3.02532710366315e-07,9.84195929883437e-08,2.97615678051127e-07,7.80536103834227e-07,7.67986688977671e-06,2.24804202836969e-06,1.74986186991841e-05
